Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Output1,Output2,Output3
17.0,15.0,18.0,12.0,6.0,3.0,1.6,10.0,1.8,1.0,1.0,15.0,26.0,11.0,5.0,6.0,0.0,0.6,18.0,1.0,3.0,1.0,0.0,1.0,0.0
16.0,28.0,16.0,13.0,3.0,0.0,1.2,14.0,1.0,2.2,0.0,13.0,15.0,19.0,13.0,6.0,3.0,2.0,10.0,1.4,1.0,1.0,0.0,1.0,0.0
21.0,13.0,22.0,13.0,9.0,1.0,1.2,6.0,1.8,1.2,0.0,32.0,18.0,25.0,15.0,10.0,3.0,1.8,4.0,2.6,1.2,1.0,0.0,1.0,0.0
12.0,26.0,10.0,5.0,5.0,0.0,0.6,19.0,1.0,2.4,0.0,11.0,14.0,15.0,11.0,4.0,3.0,1.6,16.0,1.2,1.2,1.0,0.0,0.0,1.0
17.0,23.0,15.0,9.0,6.0,0.0,0.8,16.0,1.4,2.2,0.0,29.0,20.0,20.0,14.0,6.0,1.0,1.0,7.0,1.4,1.6,1.0,0.0,0.0,1.0
36.0,15.0,25.0,15.0,10.0,0.0,2.0,4.0,2.4,1.0,0.0,33.0,8.0,33.0,21.0,12.0,3.0,2.4,1.0,3.0,0.4,1.0,0.0,0.0,1.0
12.0,27.0,10.0,5.0,5.0,0.0,0.4,19.0,0.8,2.4,1.0,16.0,27.0,12.0,5.0,7.0,1.0,0.8,18.0,1.0,2.8,0.0,1.0,0.0,0.0
15.0,31.0,17.0,11.0,6.0,3.0,1.4,14.0,1.2,3.0,1.0,12.0,14.0,18.0,11.0,7.0,3.0,2.2,11.0,1.2,0.6,0.0,0.0,0.0,1.0
24.0,26.0,14.0,8.0,6.0,3.0,1.6,17.0,2.6,2.2,1.0,30.0,13.0,31.0,19.0,12.0,3.0,1.8,2.0,1.8,0.8,0.0,0.0,0.0,1.0
11.0,23.0,7.0,3.0,4.0,0.0,0.8,20.0,1.2,1.6,1.0,19.0,31.0,17.0,16.0,1.0,0.0,1.0,12.0,2.0,2.4,0.0,1.0,0.0,0.0
24.0,17.0,22.0,12.0,10.0,1.0,1.0,7.0,1.6,1.6,1.0,36.0,8.0,36.0,21.0,15.0,3.0,3.0,1.0,3.4,0.0,0.0,1.0,0.0,0.0
16.0,28.0,17.0,14.0,3.0,1.0,1.4,14.0,1.0,1.2,1.0,31.0,20.0,23.0,14.0,9.0,3.0,1.6,6.0,1.8,1.4,0.0,0.0,1.0,0.0
22.0,14.0,23.0,14.0,9.0,1.0,1.2,7.0,1.8,1.2,1.0,17.0,31.0,16.0,14.0,2.0,1.0,1.6,15.0,1.8,1.8,0.0,1.0,0.0,0.0
36.0,18.0,25.0,15.0,10.0,0.0,1.4,5.0,1.8,1.4,1.0,13.0,15.0,20.0,13.0,7.0,1.0,1.6,10.0,1.0,0.8,0.0,1.0,0.0,0.0
18.0,16.0,19.0,13.0,6.0,1.0,1.6,11.0,1.6,0.8,1.0,21.0,20.0,20.0,16.0,4.0,0.0,0.8,9.0,0.8,1.4,0.0,1.0,0.0,0.0
17.0,25.0,15.0,9.0,6.0,0.0,0.8,16.0,1.0,2.0,1.0,33.0,19.0,26.0,15.0,11.0,1.0,1.4,4.0,2.4,1.2,0.0,0.0,1.0,0.0
35.0,21.0,27.0,15.0,12.0,1.0,1.6,4.0,2.8,1.4,0.0,14.0,28.0,13.0,8.0,5.0,3.0,0.8,18.0,1.0,2.4,1.0,0.0,0.0,1.0
21.0,21.0,20.0,16.0,4.0,0.0,0.8,10.0,0.6,1.2,0.0,13.0,23.0,10.0,6.0,4.0,3.0,1.2,20.0,1.6,1.6,1.0,0.0,1.0,0.0
13.0,17.0,20.0,13.0,7.0,0.0,1.0,11.0,0.8,1.2,0.0,17.0,34.0,17.0,11.0,6.0,0.0,0.8,14.0,1.0,3.4,1.0,0.0,1.0,0.0
34.0,13.0,34.0,19.0,15.0,3.0,2.4,2.0,2.6,0.4,0.0,25.0,14.0,26.0,17.0,9.0,3.0,1.6,5.0,2.2,1.0,1.0,0.0,0.0,1.0
17.0,34.0,16.0,14.0,2.0,0.0,1.6,16.0,1.8,2.0,0.0,16.0,28.0,18.0,15.0,3.0,1.0,1.6,13.0,1.0,0.8,1.0,0.0,1.0,0.0
37.0,10.0,36.0,21.0,15.0,0.0,2.4,1.0,2.6,0.4,0.0,19.0,27.0,16.0,10.0,6.0,1.0,0.8,16.0,1.2,2.2,1.0,0.0,1.0,0.0
19.0,33.0,17.0,16.0,1.0,0.0,1.0,15.0,1.8,2.2,0.0,19.0,16.0,22.0,16.0,6.0,3.0,1.6,8.0,1.2,0.6,1.0,0.0,1.0,0.0
17.0,29.0,12.0,5.0,7.0,0.0,0.2,19.0,0.6,2.8,0.0,26.0,18.0,25.0,15.0,10.0,3.0,1.4,6.0,1.6,1.4,1.0,0.0,1.0,0.0
15.0,16.0,21.0,11.0,10.0,3.0,2.2,10.0,1.4,0.8,0.0,24.0,30.0,14.0,8.0,6.0,0.0,1.4,18.0,2.2,2.6,1.0,1.0,0.0,0.0
31.0,20.0,24.0,14.0,10.0,1.0,1.2,7.0,1.4,1.4,0.0,38.0,18.0,28.0,18.0,10.0,3.0,1.8,4.0,1.8,1.0,1.0,0.0,0.0,1.0
22.0,22.0,21.0,17.0,4.0,1.0,0.8,10.0,0.4,1.0,1.0,26.0,14.0,29.0,17.0,12.0,3.0,2.2,4.0,2.2,0.6,0.0,0.0,0.0,1.0
34.0,14.0,34.0,19.0,15.0,0.0,1.8,2.0,2.2,0.6,1.0,15.0,28.0,16.0,8.0,8.0,3.0,1.2,17.0,0.8,2.0,0.0,1.0,0.0,0.0
20.0,32.0,13.0,6.0,7.0,1.0,0.4,19.0,1.2,2.6,1.0,24.0,31.0,14.0,8.0,6.0,0.0,0.8,18.0,1.8,2.6,0.0,1.0,0.0,0.0
16.0,16.0,24.0,14.0,10.0,3.0,2.6,8.0,1.6,0.8,1.0,16.0,28.0,19.0,15.0,4.0,1.0,1.2,12.0,0.4,0.6,0.0,1.0,0.0,0.0
35.0,22.0,27.0,15.0,12.0,0.0,1.6,5.0,2.8,1.0,1.0,29.0,21.0,26.0,15.0,11.0,1.0,1.4,7.0,2.2,2.0,0.0,1.0,0.0,0.0
32.0,22.0,24.0,14.0,10.0,0.0,1.2,8.0,1.4,1.2,1.0,19.0,36.0,18.0,11.0,7.0,1.0,1.0,14.0,1.4,3.0,0.0,1.0,0.0,0.0
40.0,13.0,37.0,22.0,15.0,1.0,2.0,1.0,2.4,1.0,1.0,14.0,24.0,11.0,6.0,5.0,1.0,0.8,20.0,1.0,1.8,0.0,1.0,0.0,0.0
20.0,34.0,18.0,17.0,1.0,1.0,0.6,13.0,1.6,2.4,1.0,40.0,19.0,31.0,18.0,13.0,3.0,1.8,4.0,1.6,1.2,0.0,0.0,1.0,0.0
15.0,26.0,11.0,6.0,5.0,0.0,0.8,20.0,1.0,1.6,0.0,34.0,23.0,27.0,17.0,10.0,3.0,1.6,6.0,1.4,1.0,1.0,1.0,0.0,0.0
29.0,24.0,26.0,15.0,11.0,0.0,1.2,8.0,1.6,2.0,0.0,22.0,24.0,21.0,17.0,4.0,0.0,0.8,10.0,0.4,1.0,1.0,1.0,0.0,0.0
20.0,17.0,23.0,16.0,7.0,1.0,1.6,9.0,1.2,0.6,0.0,37.0,14.0,37.0,22.0,15.0,3.0,2.4,2.0,2.8,0.4,1.0,1.0,0.0,0.0
17.0,30.0,19.0,15.0,4.0,0.0,0.6,13.0,0.2,1.0,0.0,38.0,22.0,30.0,18.0,12.0,3.0,1.6,5.0,3.0,1.0,1.0,0.0,0.0,1.0
28.0,14.0,32.0,17.0,15.0,3.0,2.2,5.0,1.6,0.4,0.0,15.0,19.0,21.0,14.0,7.0,1.0,1.0,11.0,0.8,1.2,1.0,1.0,0.0,0.0
41.0,20.0,32.0,18.0,14.0,1.0,1.4,5.0,1.0,1.2,0.0,17.0,34.0,17.0,15.0,2.0,1.0,1.2,16.0,1.4,1.8,1.0,1.0,0.0,0.0
15.0,31.0,16.0,8.0,8.0,0.0,1.2,18.0,0.6,1.8,0.0,21.0,35.0,19.0,18.0,1.0,1.0,0.6,12.0,1.2,2.0,1.0,1.0,0.0,0.0
25.0,34.0,14.0,8.0,6.0,0.0,0.8,19.0,1.8,2.8,0.0,42.0,14.0,40.0,25.0,15.0,3.0,2.0,1.0,2.6,1.2,1.0,0.0,1.0,0.0
22.0,30.0,17.0,10.0,7.0,1.0,0.4,16.0,1.4,2.6,0.0,18.0,17.0,27.0,17.0,10.0,3.0,3.0,8.0,1.6,0.6,1.0,0.0,1.0,0.0
20.0,38.0,18.0,11.0,7.0,0.0,0.8,16.0,1.4,3.2,0.0,17.0,32.0,19.0,15.0,4.0,0.0,0.6,13.0,0.2,0.8,1.0,0.0,1.0,0.0
26.0,35.0,15.0,9.0,6.0,1.0,0.8,19.0,1.4,2.4,1.0,17.0,26.0,14.0,9.0,5.0,3.0,1.4,20.0,1.4,1.4,1.0,1.0,0.0,0.0
25.0,28.0,21.0,17.0,4.0,0.0,0.2,10.0,0.8,1.8,0.0,23.0,31.0,18.0,11.0,7.0,1.0,0.6,17.0,1.6,2.2,1.0,0.0,1.0,0.0
33.0,27.0,29.0,18.0,11.0,3.0,1.6,6.0,2.0,2.2,1.0,15.0,20.0,21.0,14.0,7.0,0.0,1.0,11.0,0.6,1.0,0.0,1.0,0.0,0.0
34.0,25.0,27.0,17.0,10.0,0.0,1.4,8.0,1.0,1.0,0.0,17.0,31.0,19.0,11.0,8.0,3.0,1.8,16.0,1.0,1.0,1.0,1.0,0.0,0.0
23.0,17.0,26.0,19.0,7.0,3.0,2.2,9.0,1.8,0.4,1.0,40.0,22.0,33.0,18.0,15.0,3.0,1.6,5.0,1.6,0.8,0.0,0.0,1.0,0.0
21.0,37.0,19.0,18.0,1.0,0.0,0.4,14.0,1.0,2.2,0.0,23.0,33.0,16.0,9.0,7.0,3.0,1.0,19.0,1.6,1.8,1.0,0.0,1.0,0.0
19.0,18.0,28.0,17.0,11.0,1.0,2.6,8.0,1.6,0.8,0.0,43.0,15.0,41.0,25.0,16.0,1.0,1.6,1.0,2.0,1.4,0.0,0.0,1.0,0.0
44.0,20.0,35.0,21.0,14.0,3.0,2.0,3.0,1.6,1.0,1.0,29.0,14.0,35.0,20.0,15.0,3.0,2.6,4.0,1.6,0.2,1.0,1.0,0.0,0.0
17.0,37.0,17.0,15.0,2.0,0.0,1.0,19.0,0.8,1.8,0.0,37.0,17.0,37.0,22.0,15.0,0.0,1.8,3.0,2.2,1.0,0.0,0.0,0.0,1.0
17.0,33.0,19.0,11.0,8.0,0.0,1.8,16.0,1.0,1.2,0.0,35.0,27.0,32.0,21.0,11.0,3.0,2.0,6.0,2.2,2.0,1.0,0.0,0.0,1.0
40.0,22.0,34.0,18.0,16.0,1.0,1.6,6.0,1.4,0.6,0.0,28.0,35.0,18.0,12.0,6.0,3.0,0.8,17.0,0.8,1.8,1.0,1.0,0.0,0.0
15.0,22.0,21.0,14.0,7.0,0.0,0.4,11.0,0.4,1.4,0.0,19.0,18.0,29.0,18.0,11.0,1.0,2.2,8.0,1.4,0.8,1.0,0.0,0.0,1.0
24.0,32.0,19.0,11.0,8.0,1.0,0.8,14.0,1.4,1.8,0.0,22.0,38.0,20.0,19.0,1.0,1.0,0.6,12.0,0.6,1.4,1.0,1.0,0.0,0.0
43.0,15.0,42.0,25.0,17.0,1.0,1.2,1.0,1.4,1.4,0.0,23.0,17.0,27.0,20.0,7.0,1.0,1.8,9.0,1.2,0.4,1.0,1.0,0.0,0.0
18.0,33.0,20.0,15.0,5.0,1.0,0.6,14.0,0.4,1.0,0.0,26.0,29.0,22.0,18.0,4.0,1.0,0.4,10.0,1.0,1.8,1.0,0.0,1.0,0.0
29.0,17.0,35.0,20.0,15.0,0.0,2.4,6.0,1.4,0.6,0.0,36.0,25.0,30.0,20.0,10.0,3.0,1.4,8.0,1.0,1.0,1.0,0.0,0.0,1.0
24.0,34.0,17.0,9.0,8.0,1.0,1.2,18.0,1.8,1.6,0.0,18.0,40.0,17.0,15.0,2.0,0.0,0.4,19.0,0.4,2.0,1.0,0.0,1.0,0.0
40.0,18.0,40.0,22.0,18.0,3.0,1.8,2.0,2.0,1.0,0.0,21.0,39.0,19.0,12.0,7.0,1.0,1.0,15.0,1.4,1.6,1.0,1.0,0.0,0.0
17.0,28.0,14.0,9.0,5.0,0.0,1.4,20.0,1.2,1.0,0.0,47.0,20.0,38.0,24.0,14.0,3.0,2.6,3.0,2.2,0.4,1.0,0.0,0.0,1.0
15.0,23.0,21.0,14.0,7.0,0.0,0.2,13.0,0.4,1.6,1.0,24.0,19.0,27.0,20.0,7.0,0.0,1.6,9.0,1.2,0.6,0.0,1.0,0.0,0.0
51.0,21.0,41.0,24.0,17.0,3.0,2.6,3.0,2.6,0.6,0.0,26.0,32.0,22.0,14.0,8.0,3.0,1.4,12.0,1.8,1.4,1.0,0.0,1.0,0.0
20.0,18.0,32.0,18.0,14.0,3.0,2.2,8.0,1.0,0.4,0.0,45.0,18.0,43.0,25.0,18.0,3.0,1.8,2.0,2.2,1.0,1.0,0.0,1.0,0.0
38.0,27.0,35.0,21.0,14.0,3.0,2.0,5.0,2.4,1.8,0.0,20.0,35.0,21.0,16.0,5.0,1.0,0.6,13.0,0.8,1.4,1.0,1.0,0.0,0.0
17.0,36.0,19.0,11.0,8.0,0.0,1.2,16.0,0.6,1.6,1.0,21.0,44.0,19.0,12.0,7.0,0.0,0.4,15.0,1.2,2.6,0.0,0.0,0.0,1.0
42.0,22.0,37.0,21.0,16.0,3.0,2.0,5.0,1.4,0.2,1.0,20.0,42.0,18.0,15.0,3.0,1.0,0.4,19.0,0.6,2.2,0.0,0.0,1.0,0.0
18.0,25.0,24.0,17.0,7.0,3.0,0.8,10.0,1.0,1.6,1.0,37.0,25.0,33.0,20.0,13.0,3.0,1.8,7.0,1.2,1.0,0.0,0.0,1.0,0.0
46.0,19.0,44.0,25.0,19.0,1.0,2.0,2.0,2.4,1.0,0.0,22.0,40.0,20.0,19.0,1.0,0.0,0.6,15.0,0.6,1.4,0.0,1.0,0.0,0.0
28.0,34.0,23.0,14.0,9.0,1.0,1.4,12.0,1.8,1.4,0.0,42.0,28.0,38.0,24.0,14.0,3.0,2.4,4.0,2.6,1.4,1.0,1.0,0.0,0.0
45.0,16.0,45.0,28.0,17.0,3.0,1.8,2.0,1.6,1.2,1.0,28.0,31.0,23.0,18.0,5.0,1.0,0.6,12.0,1.4,2.0,0.0,1.0,0.0,0.0
26.0,36.0,18.0,10.0,8.0,1.0,1.2,19.0,2.0,1.8,1.0,53.0,23.0,42.0,25.0,17.0,1.0,2.2,3.0,2.6,0.8,1.0,0.0,0.0,1.0
21.0,39.0,21.0,16.0,5.0,0.0,0.4,14.0,1.0,2.2,0.0,26.0,22.0,27.0,20.0,7.0,0.0,1.0,9.0,1.4,1.2,0.0,1.0,0.0,0.0
29.0,18.0,35.0,20.0,15.0,0.0,1.8,6.0,0.8,0.8,1.0,28.0,37.0,18.0,12.0,6.0,0.0,0.8,18.0,0.8,1.4,0.0,0.0,1.0,0.0
55.0,23.0,45.0,25.0,20.0,3.0,2.6,3.0,2.8,0.6,0.0,26.0,38.0,18.0,10.0,8.0,0.0,1.2,19.0,1.8,1.8,1.0,1.0,0.0,0.0
38.0,26.0,34.0,20.0,14.0,1.0,2.0,7.0,1.2,0.8,0.0,42.0,22.0,38.0,22.0,16.0,1.0,2.2,5.0,1.4,0.0,1.0,1.0,0.0,0.0
49.0,19.0,47.0,28.0,19.0,3.0,2.0,3.0,2.4,1.0,1.0,20.0,42.0,19.0,15.0,4.0,1.0,0.6,17.0,0.6,1.6,0.0,1.0,0.0,0.0
17.0,38.0,19.0,11.0,8.0,0.0,0.6,18.0,0.4,2.0,1.0,40.0,26.0,37.0,23.0,14.0,3.0,2.0,6.0,1.2,0.6,1.0,0.0,1.0,0.0
42.0,24.0,38.0,22.0,16.0,0.0,1.6,5.0,0.8,0.4,0.0,26.0,24.0,27.0,20.0,7.0,0.0,0.8,9.0,1.2,1.4,0.0,1.0,0.0,0.0
18.0,32.0,14.0,9.0,5.0,0.0,0.8,20.0,1.0,1.8,1.0,28.0,37.0,19.0,12.0,7.0,1.0,1.0,17.0,0.8,1.2,0.0,0.0,1.0,0.0
28.0,42.0,18.0,10.0,8.0,0.0,1.0,19.0,1.6,2.0,0.0,22.0,43.0,20.0,19.0,1.0,0.0,0.4,16.0,0.4,1.8,0.0,1.0,0.0,0.0
29.0,18.0,36.0,21.0,15.0,1.0,1.4,7.0,0.6,0.8,1.0,59.0,25.0,48.0,28.0,20.0,3.0,2.6,2.0,3.0,1.0,1.0,0.0,1.0,0.0
23.0,39.0,24.0,19.0,5.0,3.0,1.0,12.0,1.2,1.8,1.0,23.0,44.0,22.0,12.0,10.0,3.0,1.0,14.0,1.2,2.0,0.0,1.0,0.0,0.0
52.0,18.0,48.0,31.0,17.0,3.0,2.2,3.0,2.4,1.0,1.0,21.0,19.0,33.0,19.0,14.0,1.0,1.8,8.0,1.0,0.6,1.0,1.0,0.0,0.0
30.0,34.0,26.0,17.0,9.0,3.0,1.8,11.0,1.6,0.8,1.0,30.0,38.0,23.0,18.0,5.0,0.0,0.4,13.0,1.6,3.2,0.0,1.0,0.0,0.0
24.0,46.0,22.0,12.0,10.0,0.0,0.8,14.0,1.0,2.0,0.0,32.0,34.0,29.0,20.0,9.0,3.0,2.2,9.0,1.8,0.6,1.0,0.0,0.0,1.0
29.0,38.0,20.0,12.0,8.0,1.0,1.2,16.0,0.8,0.8,0.0,25.0,40.0,27.0,22.0,5.0,3.0,1.6,11.0,1.6,1.6,1.0,0.0,1.0,0.0
40.0,26.0,38.0,23.0,15.0,1.0,2.2,6.0,1.2,0.2,0.0,29.0,42.0,21.0,13.0,8.0,3.0,1.0,15.0,1.2,1.8,1.0,1.0,0.0,0.0
20.0,46.0,19.0,15.0,4.0,0.0,0.4,19.0,0.6,2.4,0.0,17.0,38.0,20.0,12.0,8.0,1.0,0.8,18.0,0.4,1.4,1.0,0.0,1.0,0.0
26.0,26.0,27.0,20.0,7.0,0.0,0.2,11.0,0.6,1.8,0.0,29.0,18.0,37.0,22.0,15.0,1.0,1.0,7.0,0.2,0.8,1.0,0.0,0.0,1.0
22.0,44.0,20.0,19.0,1.0,0.0,0.2,18.0,0.2,1.8,0.0,55.0,18.0,51.0,34.0,17.0,3.0,2.2,1.0,2.6,0.8,1.0,0.0,0.0,1.0
21.0,22.0,33.0,19.0,14.0,0.0,1.2,8.0,0.6,1.0,0.0,44.0,24.0,41.0,25.0,16.0,3.0,1.6,4.0,0.8,0.4,1.0,0.0,1.0,0.0
59.0,25.0,49.0,28.0,21.0,1.0,2.2,3.0,2.4,1.0,0.0,53.0,19.0,50.0,31.0,19.0,3.0,2.6,2.0,3.2,0.4,1.0,0.0,0.0,1.0
42.0,30.0,38.0,24.0,14.0,0.0,2.4,7.0,2.6,1.2,0.0,19.0,33.0,15.0,10.0,5.0,1.0,0.8,20.0,1.0,1.8,1.0,1.0,0.0,0.0
30.0,40.0,23.0,18.0,5.0,0.0,0.4,13.0,1.6,3.2,0.0,19.0,26.0,25.0,18.0,7.0,1.0,0.8,12.0,0.8,1.4,1.0,0.0,1.0,0.0
22.0,48.0,20.0,16.0,4.0,1.0,0.6,19.0,1.0,2.2,1.0,57.0,19.0,54.0,34.0,20.0,3.0,2.6,1.0,2.8,0.8,0.0,0.0,1.0,0.0
26.0,28.0,27.0,20.0,7.0,0.0,0.0,11.0,0.6,2.2,1.0,19.0,35.0,15.0,10.0,5.0,0.0,0.8,20.0,0.8,1.8,0.0,1.0,0.0,0.0
45.0,25.0,42.0,25.0,17.0,1.0,1.6,4.0,1.0,0.6,0.0,31.0,18.0,40.0,22.0,18.0,3.0,1.0,7.0,0.4,0.8,0.0,0.0,1.0,0.0
30.0,40.0,24.0,19.0,5.0,1.0,0.6,13.0,1.0,2.4,1.0,24.0,47.0,22.0,12.0,10.0,0.0,0.8,14.0,0.8,1.8,1.0,0.0,1.0,0.0
19.0,26.0,26.0,18.0,8.0,1.0,1.0,12.0,0.8,1.2,0.0,25.0,40.0,28.0,22.0,6.0,1.0,1.6,11.0,1.4,1.4,0.0,1.0,0.0,0.0
56.0,20.0,53.0,31.0,22.0,3.0,2.6,2.0,3.2,0.4,0.0,19.0,36.0,15.0,10.0,5.0,0.0,0.2,20.0,0.4,2.0,0.0,1.0,0.0,0.0
42.0,26.0,41.0,26.0,15.0,3.0,2.2,6.0,1.2,0.2,1.0,33.0,34.0,32.0,20.0,12.0,3.0,2.6,9.0,1.8,0.4,0.0,1.0,0.0,0.0
23.0,49.0,21.0,17.0,4.0,1.0,0.8,17.0,1.0,1.8,1.0,44.0,30.0,41.0,27.0,14.0,3.0,2.4,6.0,2.2,0.6,1.0,1.0,0.0,0.0
23.0,46.0,20.0,19.0,1.0,0.0,0.2,19.0,0.4,1.8,1.0,29.0,38.0,21.0,13.0,8.0,1.0,1.2,17.0,0.6,0.6,1.0,1.0,0.0,0.0
29.0,44.0,21.0,13.0,8.0,0.0,0.8,18.0,1.0,2.0,0.0,27.0,28.0,30.0,23.0,7.0,3.0,0.6,10.0,0.6,1.8,1.0,0.0,1.0,0.0
22.0,23.0,34.0,20.0,14.0,1.0,1.2,8.0,0.6,1.0,1.0,19.0,40.0,21.0,12.0,9.0,1.0,0.4,19.0,0.4,1.8,0.0,1.0,0.0,0.0
58.0,20.0,55.0,34.0,21.0,1.0,2.6,2.0,3.0,1.0,0.0,60.0,28.0,49.0,28.0,21.0,0.0,1.6,3.0,1.8,1.4,1.0,1.0,0.0,0.0
25.0,48.0,23.0,12.0,11.0,1.0,0.8,15.0,0.8,1.8,0.0,22.0,26.0,29.0,21.0,8.0,3.0,1.6,11.0,1.4,0.8,1.0,0.0,1.0,0.0
19.0,41.0,15.0,10.0,5.0,0.0,0.2,20.0,0.4,2.6,0.0,31.0,41.0,25.0,20.0,5.0,1.0,0.6,13.0,1.0,2.4,1.0,0.0,1.0,0.0
45.0,32.0,41.0,27.0,14.0,0.0,1.8,6.0,2.0,1.0,0.0,29.0,44.0,22.0,14.0,8.0,1.0,0.8,17.0,0.6,1.6,1.0,1.0,0.0,0.0
27.0,28.0,31.0,23.0,8.0,1.0,0.8,10.0,0.2,1.2,0.0,25.0,47.0,23.0,22.0,1.0,3.0,0.6,16.0,0.6,1.8,1.0,1.0,0.0,0.0
20.0,42.0,21.0,12.0,9.0,0.0,0.4,19.0,0.6,1.8,0.0,45.0,25.0,43.0,26.0,17.0,1.0,1.2,6.0,0.6,0.6,1.0,1.0,0.0,0.0
30.0,40.0,21.0,13.0,8.0,0.0,0.6,19.0,0.4,1.0,0.0,24.0,24.0,37.0,23.0,14.0,3.0,1.6,8.0,1.0,1.2,1.0,1.0,0.0,0.0
33.0,35.0,32.0,20.0,12.0,0.0,2.0,10.0,1.4,0.6,0.0,60.0,20.0,58.0,37.0,21.0,3.0,2.6,1.0,3.0,0.8,1.0,1.0,0.0,0.0
25.0,43.0,28.0,22.0,6.0,0.0,1.4,12.0,1.0,1.6,0.0,25.0,50.0,24.0,20.0,4.0,3.0,1.2,16.0,1.0,1.6,1.0,1.0,0.0,0.0
31.0,18.0,41.0,22.0,19.0,1.0,1.2,7.0,0.4,0.2,0.0,61.0,20.0,56.0,34.0,22.0,3.0,2.6,2.0,3.2,0.4,1.0,0.0,1.0,0.0
60.0,30.0,49.0,28.0,21.0,0.0,1.4,3.0,1.4,1.4,0.0,43.0,26.0,44.0,29.0,15.0,3.0,2.2,5.0,1.2,0.2,1.0,1.0,0.0,0.0
23.0,27.0,30.0,21.0,9.0,1.0,1.8,12.0,1.6,0.8,0.0,47.0,32.0,44.0,30.0,14.0,3.0,1.8,4.0,1.8,1.0,1.0,0.0,1.0,0.0
26.0,49.0,24.0,13.0,11.0,1.0,1.0,15.0,1.0,1.0,1.0,29.0,46.0,22.0,14.0,8.0,0.0,0.8,19.0,0.6,1.6,0.0,0.0,1.0,0.0
21.0,42.0,24.0,15.0,9.0,3.0,1.0,17.0,0.8,1.2,1.0,61.0,22.0,58.0,37.0,21.0,0.0,2.0,1.0,1.8,0.8,0.0,0.0,0.0,1.0
32.0,40.0,24.0,16.0,8.0,3.0,1.2,15.0,0.8,0.6,1.0,25.0,51.0,24.0,20.0,4.0,0.0,1.0,16.0,1.0,1.8,0.0,1.0,0.0,0.0
20.0,42.0,16.0,11.0,5.0,1.0,0.4,20.0,0.4,2.0,1.0,24.0,28.0,31.0,22.0,9.0,1.0,1.4,12.0,1.2,0.6,1.0,0.0,0.0,1.0
35.0,36.0,35.0,23.0,12.0,3.0,2.4,9.0,1.4,0.4,1.0,62.0,21.0,57.0,34.0,23.0,1.0,2.6,2.0,3.2,0.4,0.0,1.0,0.0,0.0
61.0,30.0,52.0,31.0,21.0,3.0,1.4,3.0,1.2,1.4,1.0,32.0,42.0,26.0,20.0,6.0,1.0,0.6,14.0,0.8,2.2,0.0,1.0,0.0,0.0
26.0,49.0,25.0,14.0,11.0,1.0,0.6,15.0,0.6,1.0,1.0,45.0,26.0,43.0,26.0,17.0,0.0,1.0,6.0,0.6,0.8,0.0,0.0,0.0,1.0
48.0,33.0,45.0,30.0,15.0,1.0,1.4,5.0,1.2,1.0,0.0,43.0,27.0,44.0,29.0,15.0,0.0,2.0,6.0,1.0,0.2,0.0,0.0,1.0,0.0
30.0,28.0,34.0,26.0,8.0,3.0,1.4,10.0,0.8,0.8,1.0,24.0,26.0,37.0,23.0,14.0,0.0,1.0,9.0,0.8,1.6,0.0,1.0,0.0,0.0
26.0,43.0,31.0,25.0,6.0,3.0,2.0,12.0,1.0,0.8,1.0,29.0,46.0,23.0,14.0,9.0,1.0,1.0,18.0,0.2,0.8,0.0,1.0,0.0,0.0
32.0,19.0,42.0,23.0,19.0,1.0,1.4,7.0,0.6,0.2,1.0,25.0,50.0,23.0,22.0,1.0,0.0,0.6,19.0,0.6,2.0,0.0,1.0,0.0,0.0
63.0,24.0,57.0,34.0,23.0,0.0,2.0,2.0,2.8,1.0,0.0,35.0,40.0,27.0,19.0,8.0,3.0,1.6,13.0,1.4,0.6,1.0,1.0,0.0,0.0
26.0,29.0,34.0,22.0,12.0,3.0,1.8,12.0,1.4,0.6,0.0,63.0,30.0,55.0,34.0,21.0,3.0,1.4,3.0,0.8,1.0,1.0,0.0,0.0,1.0
63.0,22.0,61.0,37.0,24.0,3.0,2.0,1.0,1.6,0.8,0.0,48.0,33.0,46.0,31.0,15.0,1.0,1.6,5.0,1.2,0.6,1.0,0.0,0.0,1.0
27.0,55.0,23.0,22.0,1.0,0.0,0.6,19.0,1.0,2.4,0.0,21.0,44.0,16.0,11.0,5.0,0.0,0.2,20.0,0.4,2.2,1.0,0.0,0.0,1.0
29.0,49.0,23.0,14.0,9.0,0.0,0.4,18.0,0.0,1.4,0.0,21.0,44.0,24.0,15.0,9.0,0.0,1.0,17.0,0.8,1.2,1.0,1.0,0.0,0.0
25.0,28.0,37.0,23.0,14.0,0.0,0.8,10.0,0.8,1.8,0.0,26.0,52.0,25.0,14.0,11.0,0.0,0.6,16.0,0.4,1.2,1.0,1.0,0.0,0.0
43.0,27.0,45.0,29.0,16.0,1.0,1.6,6.0,0.6,0.2,0.0,29.0,43.0,34.0,28.0,6.0,3.0,2.0,11.0,1.2,0.8,1.0,1.0,0.0,0.0
32.0,44.0,26.0,20.0,6.0,0.0,0.6,14.0,0.4,1.2,0.0,32.0,29.0,37.0,29.0,8.0,3.0,2.0,10.0,1.2,0.6,1.0,0.0,1.0,0.0
